Graphe Arbre Minimal comprenant 561 noeuds et 52078 aretes
  Noeud 278 (id 278) (donnees: (268.0, 206.0))
  Arete 4315 (poids : 5) (292 <---> 295)
  Arete 102387 (poids : 7) (287 <---> 288)
  Arete 129612 (poids : 7) (232 <---> 250)
  Arete 11136 (poids : 3) (7 <---> 5)
  Arete 8232 (poids : 6) (454 <---> 453)
  Arete 108272 (poids : 5) (258 <---> 257)
  Arete 63749 (poids : 4) (553 <---> 554)
  Arete 43499 (poids : 4) (347 <---> 346)
  Arete 11142 (poids : 3) (215 <---> 216)
  Arete 112705 (poids : 7) (281 <---> 535)
  Arete 137997 (poids : 4) (413 <---> 416)
  Arete 60991 (poids : 5) (196 <---> 203)
  Arete 105367 (poids : 5) (279 <---> 288)
  Arete 104230 (poids : 6) (356 <---> 358)
  Arete 15952 (poids : 10) (258 <---> 259)
  Arete 1222 (poids : 2) (483 <---> 484)
  Arete 147276 (poids : 7) (352 <---> 353)
  Arete 25500 (poids : 3) (3 <---> 37)
  Arete 77736 (poids : 4) (176 <---> 49)
  Arete 155110 (poids : 5) (340 <---> 355)
  Arete 57121 (poids : 5) (352 <---> 355)
  Arete 123552 (poids : 2) (162 <---> 112)
  Arete 136226 (poids : 5) (248 <---> 249)
  Arete 68950 (poids : 5) (533 <---> 534)
  Arete 97804 (poids : 3) (11 <---> 4)
  Arete 20704 (poids : 4) (458 <---> 459)
  Arete 28478 (poids : 5) (526 <---> 538)
  Arete 28594 (poids : 2) (339 <---> 420)
  Arete 103423 (poids : 3) (93 <---> 95)
  Arete 128290 (poids : 2) (486 <---> 492)
  Arete 70040 (poids : 4) (386 <---> 442)
  Arete 68005 (poids : 10) (225 <---> 226)
  Arete 70146 (poids : 5) (545 <---> 549)
  Arete 82428 (poids : 6) (337 <---> 350)
  Arete 6300 (poids : 5) (499 <---> 415)
  Arete 5922 (poids : 2) (5 <---> 4)
  Arete 33864 (poids : 5) (533 <---> 532)
  Arete 47847 (poids : 4) (197 <---> 200)
  Arete 2149 (poids : 6) (148 <---> 151)
  Arete 94968 (poids : 4) (116 <---> 119)
  Arete 99393 (poids : 2) (100 <---> 80)
  Arete 124358 (poids : 7) (369 <---> 370)
  Arete 79155 (poids : 3) (96 <---> 97)
  Arete 103061 (poids : 4) (51 <---> 52)
  Arete 121459 (poids : 4) (122 <---> 125)
  Arete 4724 (poids : 2) (393 <---> 395)
  Arete 136498 (poids : 3) (479 <---> 167)
  Arete 78485 (poids : 8) (272 <---> 273)
  Arete 140925 (poids : 5) (540 <---> 539)
  Arete 83617 (poids : 3) (198 <---> 201)
  Arete 110786 (poids : 3) (33 <---> 34)
  Arete 11437 (poids : 5) (248 <---> 267)
  Arete 32418 (poids : 4) (412 <---> 435)
  Arete 71448 (poids : 10) (285 <---> 286)
  Arete 32425 (poids : 4) (507 <---> 230)
  Arete 90580 (poids : 3) (18 <---> 17)
  Arete 119854 (poids : 6) (214 <---> 215)
  Arete 58929 (poids : 4) (123 <---> 129)
  Arete 125507 (poids : 5) (421 <---> 425)
  Arete 108728 (poids : 4) (349 <---> 351)
  Arete 104258 (poids : 3) (326 <---> 329)
  Arete 35725 (poids : 3) (8 <---> 7)
  Arete 52670 (poids : 4) (9 <---> 10)
  Arete 66291 (poids : 6) (217 <---> 218)
  Arete 148331 (poids : 3) (506 <---> 230)
  Arete 78868 (poids : 3) (173 <---> 174)
  Arete 91891 (poids : 9) (282 <---> 283)
  Arete 35030 (poids : 5) (155 <---> 162)
  Arete 118888 (poids : 4) (342 <---> 346)
  Arete 3736 (poids : 4) (132 <---> 134)
  Arete 64820 (poids : 4) (219 <---> 225)
  Arete 50485 (poids : 4) (217 <---> 220)
  Arete 13663 (poids : 3) (345 <---> 344)
  Arete 79558 (poids : 4) (153 <---> 108)
  Arete 87461 (poids : 3) (92 <---> 72)
  Arete 5576 (poids : 4) (128 <---> 186)
  Arete 84911 (poids : 6) (385 <---> 386)
  Arete 121259 (poids : 4) (471 <---> 472)
  Arete 92784 (poids : 4) (450 <---> 453)
  Arete 91709 (poids : 3) (98 <---> 99)
  Arete 95759 (poids : 4) (316 <---> 317)
  Arete 5289 (poids : 2) (205 <---> 206)
  Arete 56218 (poids : 4) (309 <---> 264)
  Arete 107861 (poids : 2) (405 <---> 408)
  Arete 3747 (poids : 6) (241 <---> 263)
  Arete 139965 (poids : 8) (213 <---> 211)
  Arete 7041 (poids : 5) (103 <---> 104)
  Arete 143172 (poids : 5) (446 <---> 466)
  Arete 89 (poids : 3) (182 <---> 184)
  Arete 52908 (poids : 7) (377 <---> 396)
  Arete 135460 (poids : 4) (209 <---> 210)
  Arete 87988 (poids : 2) (509 <---> 519)
  Arete 7806 (poids : 4) (476 <---> 477)
  Arete 28413 (poids : 2) (167 <---> 169)
  Arete 92273 (poids : 4) (472 <---> 475)
  Arete 153100 (poids : 6) (240 <---> 241)
  Arete 62248 (poids : 3) (52 <---> 68)
  Arete 122470 (poids : 3) (236 <---> 237)
